BIN,Brand,Type,Category,Issuer,IssuerPhone,IssuerUrl,isoCode2,isoCode3,CountryName
555010,MASTERCARD,CREDIT,CORPORATE PURCHASING,"CITIBANK, N.A.",,https://www.citi.com,AE,ARE,UNITED ARAB EMIRATES
555013,MASTERCARD,CREDIT,CORPORATE PURCHASING,HSBC BANK MIDDLE EAST,+97317569999,http://www.hsbc.ae,BH,BHR,BAHRAIN
555015,MASTERCARD,CREDIT,CORPORATE,"CITIBANK, N.A.",,https://www.citi.com,AE,ARE,UNITED ARAB EMIRATES
555035,MASTERCARD,CREDIT,CORPORATE,"CITIBANK, N.A.",,https://www.citi.com,AE,ARE,UNITED ARAB EMIRATES
555041,MASTERCARD,CREDIT,CORPORATE PURCHASING,HSBC BANK MIDDLE EAST,+97142241000,http://www.hsbc.ae,AE,ARE,UNITED ARAB EMIRATES
555044,MASTERCARD,CREDIT,,,,,AE,ARE,UNITED ARAB EMIRATES
555061,MASTERCARD,CREDIT,TITANIUM,ARAB FINANCIAL SERVICES COMPANY B.S.C. (C),,,BH,BHR,BAHRAIN
555075,MASTERCARD,CREDIT,CORPORATE,GULF INTERNATIONAL BANK BSC,,,AE,ARE,UNITED ARAB EMIRATES
555078,MASTERCARD,CREDIT,WORLD ELITE,BANQUE SAUDI FRANSI,966 1 289 9999 OR 966 1 874 4000,http://www.alfransi.com.sa,SA,SAU,SAUDI ARABIA
555218,MASTERCARD,CREDIT,CORPORATE PURCHASING,AREEBA S.A.L,,,LB,LBN,LEBANON
555265,MASTERCARD,CREDIT,CORPORATE PURCHASING,ABU DHABI COMMERCIAL BANK,+97126962222,http://www.adcb.com,AE,ARE,UNITED ARAB EMIRATES
555267,MASTERCARD,CREDIT,WORLD ELITE,ARAB FINANCIAL SERVICES COMPANY B.S.C. (C),,,BH,BHR,BAHRAIN
555275,MASTERCARD,CREDIT,TITANIUM,BANK MUSCAT (SAOG),,,OM,OMN,OMAN
555303,MASTERCARD,CREDIT,CORPORATE PURCHASING,WEX BANK,,http://www.wexinc.com,AE,ARE,UNITED ARAB EMIRATES
555305,MASTERCARD,CREDIT,CORPORATE PURCHASING,WEX BANK,,http://www.wexinc.com,AE,ARE,UNITED ARAB EMIRATES
555319,MASTERCARD,CREDIT,WORLD,MASRAF AL RAYAN,+97444253333,http://www.alrayan.com,QA,QAT,QATAR
555322,MASTERCARD,CREDIT,CORPORATE PURCHASING,HSBC BANK MIDDLE EAST,+97142241000,http://www.hsbc.ae,AE,ARE,UNITED ARAB EMIRATES
555324,MASTERCARD,CREDIT,PLATINUM,ARAB FINANCIAL SERVICES COMPANY B.S.C. (C),,,AE,ARE,UNITED ARAB EMIRATES
555339,MASTERCARD,DEBIT,WORLD ELITE,ARAB FINANCIAL SERVICES COMPANY B.S.C. (C),,,JO,JOR,JORDAN
555355,MASTERCARD,CREDIT,CORPORATE PURCHASING,HSBC BANK MIDDLE EAST,+974 4441 6663 A851+A851,http://www.hsbc.ae,QA,QAT,QATAR
555377,MASTERCARD,CREDIT,CORPORATE PURCHASING,HSBC BANK MIDDLE EAST,+96880074722,http://www.hsbc.ae,OM,OMN,OMAN
555412,MASTERCARD,CREDIT,CORPORATE EXECUTIVE,DUKHAN BANK Q.P.S.C.,,,QA,QAT,QATAR
555413,MASTERCARD,CREDIT,BUSINESS,BANK HAPOALIM B.M.,,,IL,ISR,ISRAEL
555415,MASTERCARD,CREDIT,BUSINESS,ISRAEL CREDIT CARDS LTD.,,,IL,ISR,ISRAEL
555435,MASTERCARD,CREDIT,STANDARD,BANK HAPOALIM B.M.,,,IL,ISR,ISRAEL
555444,MASTERCARD,CREDIT,WORLD,ISRACARD LTD.,,,IL,ISR,ISRAEL
555455,MASTERCARD,CREDIT,PLATINUM,ABU DHABI ISLAMIC BANK,,http://www.adib.ae,EG,EGY,EGYPT
555475,MASTERCARD,CREDIT,BUSINESS,ISRACARD LTD.,,,IL,ISR,ISRAEL
555476,MASTERCARD,CREDIT,CORPORATE PURCHASING,DUKHAN BANK Q.P.S.C.,,,QA,QAT,QATAR
555479,MASTERCARD,DEBIT,PREPAID,COMMERCIAL BANK OF QATAR Q.S.C,,,QA,QAT,QATAR
555484,MASTERCARD,CREDIT,STANDARD,ABU DHABI ISLAMIC BANK,,http://www.adib.ae,EG,EGY,EGYPT
555486,MASTERCARD,CREDIT,BUSINESS,BANK HAPOALIM B.M.,,,IL,ISR,ISRAEL
555489,MASTERCARD,CREDIT,BUSINESS,BANK LEUMI LE-ISRAEL BM,,,IL,ISR,ISRAEL
555496,MASTERCARD,CREDIT,STANDARD,BANK HAPOALIM B.M.,,,IL,ISR,ISRAEL
555517,MASTERCARD,CREDIT,B2B,ABU DHABI ISLAMIC BANK,,http://www.adib.ae,EG,EGY,EGYPT
555521,MASTERCARD,DEBIT,PREPAID PLATINUM TRAVEL,YANA BANKING SERVICES COMPANY,,,IQ,IRQ,IRAQ
555534,MASTERCARD,CREDIT,CORPORATE WORLD,DUKHAN BANK Q.P.S.C.,,,QA,QAT,QATAR
555544,MASTERCARD,DEBIT,TITANIUM,NATIONAL BANK OF RAS AL-KHAIMAH (RAKBANK),,,AE,ARE,UNITED ARAB EMIRATES
555550,MASTERCARD,CREDIT,WORLD,THE BANK OF JORDAN,,,PS,PSE,"PALESTINIAN TERRITORY, OCCUPIED"
555554,MASTERCARD,CREDIT,BUSINESS,BANK HAPOALIM B.M.,,,IL,ISR,ISRAEL
555561,MASTERCARD,DEBIT,STANDARD,BANK HAPOALIM B.M.,,,IL,ISR,ISRAEL
555567,MASTERCARD,CREDIT,WORLD,UNITED COMPANY FOR FINANCIAL SERVICES,,,SA,SAU,SAUDI ARABIA
555569,MASTERCARD,CREDIT,STANDARD,BANK LEUMI LE-ISRAEL BM,,,IL,ISR,ISRAEL
555577,MASTERCARD,CREDIT,CORPORATE PURCHASING,QATAR ISLAMIC BANK,,,QA,QAT,QATAR
555578,MASTERCARD,CREDIT,BUSINESS,ISRAEL CREDIT CARDS LTD.,,,IL,ISR,ISRAEL
555582,MASTERCARD,CREDIT,STANDARD,BANK LEUMI LE-ISRAEL BM,,,IL,ISR,ISRAEL
555594,MASTERCARD,CREDIT,STANDARD,BANK HAPOALIM B.M.,,,IL,ISR,ISRAEL
555610,MASTERCARD,DEBIT,STANDARD,THE SAUDI NATIONAL BANK,,,SA,SAU,SAUDI ARABIA
555614,MASTERCARD,CREDIT,CORPORATE PURCHASING,NATIONAL BANK OF RAS AL-KHAIMAH (RAKBANK),,,AE,ARE,UNITED ARAB EMIRATES
555630,MASTERCARD,DEBIT,TITANIUM,NATIONAL BANK OF RAS AL-KHAIMAH (RAKBANK),,,AE,ARE,UNITED ARAB EMIRATES
555650,MASTERCARD,CREDIT,STANDARD,ISRACARD LTD.,,,IL,ISR,ISRAEL
555669,MASTERCARD,DEBIT,STANDARD,AL-TAIF ISLAMIC BANK FOR INVESTMENT & FINANCE,,,IQ,IRQ,IRAQ
555677,MASTERCARD,CREDIT,CORPORATE PURCHASING,NATIONAL BANK OF RAS AL-KHAIMAH (RAKBANK),,,AE,ARE,UNITED ARAB EMIRATES
555679,MASTERCARD,CREDIT,BUSINESS,BANK LEUMI LE-ISRAEL BM,,,IL,ISR,ISRAEL
555680,MASTERCARD,CREDIT,STANDARD,ISRACARD LTD.,,,IL,ISR,ISRAEL
555693,MASTERCARD,CREDIT,STANDARD,ISRACARD LTD.,,,IL,ISR,ISRAEL
555696,MASTERCARD,DEBIT,STANDARD,INTERNATIONAL SMART CARD LLC,,,IQ,IRQ,IRAQ
555697,MASTERCARD,CREDIT,WORLD,ISRACARD LTD.,,,IL,ISR,ISRAEL
555739,MASTERCARD,CREDIT,CORPORATE PURCHASING,DOHA BANK Q.S.C,,,QA,QAT,QATAR
555757,MASTERCARD,CREDIT,WORLD,BANK HAPOALIM B.M.,,,IL,ISR,ISRAEL
555779,MASTERCARD,CREDIT,BUSINESS,ISRACARD LTD.,,,IL,ISR,ISRAEL
555804,MASTERCARD,CREDIT,WORLD BLACK,ISRAEL CREDIT CARDS LTD.,,,IL,ISR,ISRAEL
555818,MASTERCARD,DEBIT,STANDARD,ISRAEL CREDIT CARDS LTD.,,,IL,ISR,ISRAEL
555824,MASTERCARD,CREDIT,STANDARD,ISRACARD LTD.,,,IL,ISR,ISRAEL
555828,MASTERCARD,CREDIT,CORPORATE PURCHASING,NETWORK INTERNATIONAL LLC,,,AE,ARE,UNITED ARAB EMIRATES
555838,MASTERCARD,CREDIT,CORPORATE PURCHASING,WEX BANK,,http://www.wexinc.com,AE,ARE,UNITED ARAB EMIRATES
555853,MASTERCARD,CREDIT,WORLD,ARAB FINANCIAL SERVICES COMPANY B.S.C. (C),,,AE,ARE,UNITED ARAB EMIRATES
555866,MASTERCARD,CREDIT,WORLD,ISRAEL CREDIT CARDS LTD.,,,IL,ISR,ISRAEL
555883,MASTERCARD,DEBIT,PLATINUM,QATAR NATIONAL BANK,,http://www.qnb.com.qa,LB,LBN,LEBANON
555885,MASTERCARD,DEBIT,WORLD,ARAB FINANCIAL SERVICES COMPANY B.S.C. (C),,,BH,BHR,BAHRAIN
555888,MASTERCARD,CREDIT,WORLD,ISRAEL CREDIT CARDS LTD.,,,IL,ISR,ISRAEL
555894,MASTERCARD,CREDIT,WORLD ELITE,QATAR ISLAMIC BANK,,,QA,QAT,QATAR
555897,MASTERCARD,CREDIT,BUSINESS,CREDIT LIBANAIS S.A.L.,+9611900111,http://www.creditlibanais.com.lb,LB,LBN,LEBANON
555907,MASTERCARD,DEBIT,PREPAID PLATINUM TRAVEL,BANK DHOFAR SAOG,,,OM,OMN,OMAN
555922,MASTERCARD,DEBIT,STANDARD,"EGYPTIAN BANKS CO. FOR TECHNOLOGICAL ADVANCEMENT, S.A.E.",,,EG,EGY,EGYPT
555923,MASTERCARD,DEBIT,STANDARD,STATE BANK OF INDIA,,https://sbi.co.in,BH,BHR,BAHRAIN
555926,MASTERCARD,DEBIT,STANDARD,ARAB FINANCIAL SERVICES COMPANY B.S.C. (C),,,BH,BHR,BAHRAIN
555929,MASTERCARD,DEBIT,STANDARD,STATE BANK OF INDIA,,https://sbi.co.in,BH,BHR,BAHRAIN
555931,MASTERCARD,DEBIT,STANDARD,AL BARAKA ISLAMIC BANK B.S.C. (CLOSED),,,BH,BHR,BAHRAIN
555932,MASTERCARD,DEBIT,PREPAID,QATAR NATIONAL BANK,+97444622724,http://www.qnb.com.qa,QA,QAT,QATAR
555935,MASTERCARD,DEBIT,STANDARD,STATE BANK OF INDIA,,https://sbi.co.in,SA,SAU,SAUDI ARABIA
555937,MASTERCARD,DEBIT,STANDARD,CSCBANK SAL,,,LB,LBN,LEBANON
555941,MASTERCARD,DEBIT,STANDARD,NETWORK INTERNATIONAL LLC,,,AE,ARE,UNITED ARAB EMIRATES
555943,MASTERCARD,CREDIT,STANDARD,CSCBANK S.A.L.,+9611871245,http://www.ccm.com.lb,LB,LBN,LEBANON
555944,MASTERCARD,DEBIT,STANDARD,HSBC BANK OMAN S.A.O.G,,,OM,OMN,OMAN
555945,MASTERCARD,DEBIT,STANDARD,HSBC BANK OMAN S.A.O.G,,,OM,OMN,OMAN
555948,MASTERCARD,DEBIT,STANDARD,HSBC BANK OMAN S.A.O.G,,,OM,OMN,OMAN
555953,MASTERCARD,CREDIT,CORPORATE PURCHASING,BANK LEUMI LE-ISRAEL BM,,,IL,ISR,ISRAEL
555965,MASTERCARD,DEBIT,STANDARD,ARAB FINANCIAL SERVICES COMPANY B.S.C. (C),,,JO,JOR,JORDAN
555985,MASTERCARD,CREDIT,CORPORATE PURCHASING,NETWORK INTERNATIONAL LLC,,,AE,ARE,UNITED ARAB EMIRATES
555987,MASTERCARD,CREDIT,CORPORATE PURCHASING,FIRST ABU DHABI BANK PJSC,+971600525500,https://www.bankfab.com,AE,ARE,UNITED ARAB EMIRATES
556519,MASTERCARD,DEBIT,WORLD,"SUEZ CANAL BANK, S.A.E.",,,EG,EGY,EGYPT
556522,MASTERCARD,CREDIT,WORLD ELITE,NATIONAL BANK OF RAS AL-KHAIMAH (RAKBANK),,,AE,ARE,UNITED ARAB EMIRATES
556528,MASTERCARD,CREDIT,WORLD,BANK HAPOALIM B.M.,,,IL,ISR,ISRAEL
556550,MASTERCARD,CREDIT,CORPORATE WORLD,BAHRAIN ISLAMIC BANK B.S.C,,,BH,BHR,BAHRAIN
556556,MASTERCARD,CREDIT,PLATINUM,NATIONAL BANK OF RAS AL-KHAIMAH (RAKBANK),,,AE,ARE,UNITED ARAB EMIRATES
556569,MASTERCARD,CREDIT,WORLD,NATIONAL BANK OF RAS AL-KHAIMAH (RAKBANK),,,AE,ARE,UNITED ARAB EMIRATES
556579,MASTERCARD,CREDIT,GOLD,SAUDI INVESTMENT BANK,,,SA,SAU,SAUDI ARABIA
556588,MASTERCARD,CREDIT,TITANIUM,NATIONAL BANK OF RAS AL-KHAIMAH (RAKBANK),,,AE,ARE,UNITED ARAB EMIRATES
556594,MASTERCARD,CREDIT,PLATINUM,"EUROPAY (EUROCARD) ISRAEL, LTD.",,,IL,ISR,ISRAEL
556613,MASTERCARD,CREDIT,CORPORATE,HSBC BANK MIDDLE EAST,+974 4441 6663 A851+A851,http://www.hsbc.ae,QA,QAT,QATAR
556622,MASTERCARD,CREDIT,CORPORATE,SOCIETE GENERALE DE BANQUE AU LIBAN S.A.L.,1274477777,http://www.sgbl.com.lb,LB,LBN,LEBANON
556633,MASTERCARD,CREDIT,WORLD BUSINESS,FIRST ABU DHABI BANK PJSC,+20225204375,https://www.bankfab.com,EG,EGY,EGYPT
556638,MASTERCARD,CREDIT,CORPORATE,AL AHLI BANK OF KUWAIT (K.S.C.),+96522312099,http://www.ahliunited.com.kw,KW,KWT,KUWAIT
556675,MASTERCARD,CREDIT,CORPORATE WORLD,THE SAUDI NATIONAL BANK,,,SA,SAU,SAUDI ARABIA
556676,MASTERCARD,CREDIT,CORPORATE,NATIONAL COMMERCIAL BANK,,,SA,SAU,SAUDI ARABIA
557005,MASTERCARD,CREDIT,GOLD,FRANSABANK SAL,,,LB,LBN,LEBANON
557049,MASTERCARD,DEBIT,STANDARD,"IRAQ ELECTRONIC GATE FOR FINANCIAL SERVICES CO, LTD.",,,IQ,IRQ,IRAQ
557063,MASTERCARD,DEBIT,PREPAID,CAIRO AMMAN BANK PLC,,,JO,JOR,JORDAN
557276,MASTERCARD,CREDIT,BUSINESS,ISRACARD LTD.,,,IL,ISR,ISRAEL
557313,MASTERCARD,DEBIT,PREPAID,BANQUE MISR,+20223912150,http://www.banquemisr.com,EG,EGY,EGYPT
557579,MASTERCARD,DEBIT,PREPAID,AGRICULTURAL BANK EGYPT,,,EG,EGY,EGYPT
557587,MASTERCARD,DEBIT,WORLD,"CITIBANK, N.A.",,https://www.citi.com,AE,ARE,UNITED ARAB EMIRATES
557600,MASTERCARD,DEBIT,PREPAID GOLD PAYROLL,FIRST ABU DHABI BANK PJSC,+971600525500,https://www.bankfab.com,AE,ARE,UNITED ARAB EMIRATES
557601,MASTERCARD,CREDIT,TITANIUM,JORDAN KUWAIT BANK,,http://www.jordan-kuwait-bank.com,JO,JOR,JORDAN
557606,MASTERCARD,DEBIT,TITANIUM,ALAWWAL BANK,,,SA,SAU,SAUDI ARABIA
557607,MASTERCARD,DEBIT,PLATINUM,COMMERCIAL INTERNATIONAL BANK (EGYPT) S.A.E.,971 - 4 - 3589381,http://www.cibeg.com,EG,EGY,EGYPT
557611,MASTERCARD,DEBIT,PREPAID PLATINUM TRAVEL,BANQUE MISR,+20223912150,http://www.banquemisr.com,EG,EGY,EGYPT
557616,MASTERCARD,DEBIT,PLATINUM,CSCBANK SAL,,,LB,LBN,LEBANON
557618,MASTERCARD,DEBIT,PLATINUM,CSCBANK SAL,,,LB,LBN,LEBANON
557620,MASTERCARD,CREDIT,,,,,SY,SYR,SYRIAN ARAB REPUBLIC
557623,MASTERCARD,CREDIT,,,,,SY,SYR,SYRIAN ARAB REPUBLIC
557624,MASTERCARD,DEBIT,PLATINUM,AREEBA S.A.L,,,JO,JOR,JORDAN
557628,MASTERCARD,DEBIT,PLATINUM,QATAR ISLAMIC BANK,,,QA,QAT,QATAR
557630,MASTERCARD,DEBIT,PLATINUM,BANQUE LIBANO - FRANCAISE SAL,,,LB,LBN,LEBANON
557647,MASTERCARD,CREDIT,WORLD BUSINESS,CAIRO AMMAN BANK PLC,,,JO,JOR,JORDAN
557649,MASTERCARD,DEBIT,BUSINESS,QATAR ISLAMIC BANK,,,QA,QAT,QATAR
557650,MASTERCARD,DEBIT,PREPAID,AGRICULTURAL BANK EGYPT,,,EG,EGY,EGYPT
557652,MASTERCARD,DEBIT,WORLD REWARDS,ABU DHABI COMMERCIAL BANK,+97126962222,http://www.adcb.com,AE,ARE,UNITED ARAB EMIRATES
557653,MASTERCARD,DEBIT,PREPAID,SOCIETE ARABE INTERNATIONALE DE BANQUE,,,EG,EGY,EGYPT
557661,MASTERCARD,DEBIT,PLATINUM,FIRST ABU DHABI BANK PJSC,+971600525500,https://www.bankfab.com,AE,ARE,UNITED ARAB EMIRATES
557666,MASTERCARD,DEBIT,PLATINUM,"EGYPTIAN BANKS CO. FOR TECHNOLOGICAL ADVANCEMENT, S.A.E.",,,EG,EGY,EGYPT
557668,MASTERCARD,DEBIT,STANDARD,AHLI UNITED BANK B.S.C.,+97317710559,http://www.ahliunited.com,BH,BHR,BAHRAIN
557670,MASTERCARD,DEBIT,STANDARD,JORDAN AHLI BANK,+96265007777,http://www.ahli.com,JO,JOR,JORDAN
557672,MASTERCARD,CREDIT,STANDARD,CREDIT LIBANAIS S.A.L.,+9611900111,http://www.creditlibanais.com.lb,LB,LBN,LEBANON
557673,MASTERCARD,CREDIT,STANDARD,CSCBANK S.A.L.,+9611871245,http://www.ccm.com.lb,LB,LBN,LEBANON
557681,MASTERCARD,DEBIT,STANDARD,BLOM BANK SAL,,,LB,LBN,LEBANON
557685,MASTERCARD,DEBIT,PLATINUM,DUKHAN BANK Q.P.S.C.,,,QA,QAT,QATAR
557686,MASTERCARD,DEBIT,TITANIUM,DUKHAN BANK Q.P.S.C.,,,QA,QAT,QATAR
557690,MASTERCARD,DEBIT,STANDARD,MIDDLE EAST PAYMENT SERVICES LIMITED CO.,,,IQ,IRQ,IRAQ
557691,MASTERCARD,DEBIT,STANDARD,MIDDLE EAST PAYMENT SERVICES LIMITED CO.,,,IQ,IRQ,IRAQ
557699,MASTERCARD,DEBIT,PREPAID,MIDDLE EAST PAYMENT SERVICES LIMITED CO.,,,IQ,IRQ,IRAQ
557701,MASTERCARD,CREDIT,WORLD ELITE,QATAR ISLAMIC BANK,,,QA,QAT,QATAR
557718,MASTERCARD,DEBIT,WORLD ELITE,DUBAI ISLAMIC BANK PJSC,,,AE,ARE,UNITED ARAB EMIRATES
557732,MASTERCARD,CREDIT,WORLD BUSINESS,CREDIMAX BSC (CLOSED),,,BH,BHR,BAHRAIN
557754,MASTERCARD,DEBIT,STANDARD,INTERNATIONAL SMART CARD LLC,,,IQ,IRQ,IRAQ
557757,MASTERCARD,DEBIT,PREPAID,CSCBANK S.A.L.,+9611871245,http://www.ccm.com.lb,LB,LBN,LEBANON
557760,MASTERCARD,DEBIT,STANDARD,CSCBANK SAL,,,LB,LBN,LEBANON
557773,MASTERCARD,DEBIT,STANDARD,FIRST IRAQI ISLAMIC BANK COMPANY FOR INVESTMENT AND FINANCE,,,IQ,IRQ,IRAQ
557778,MASTERCARD,CREDIT,STANDARD,FRANSABANK SAL,,,LB,LBN,LEBANON
557876,MASTERCARD,DEBIT,TITANIUM,BANQUE DU CAIRE,+20222648410,http://www.bdc.com.eg,EG,EGY,EGYPT
557925,MASTERCARD,CREDIT,TITANIUM,INTERNATIONAL SMART CARD LLC,,,IQ,IRQ,IRAQ
557934,MASTERCARD,CREDIT,CORPORATE,HSBC BANK MIDDLE EAST,+97142241000,http://www.hsbc.ae,AE,ARE,UNITED ARAB EMIRATES
557952,MASTERCARD,CREDIT,,BYBLOS BANK,,,SY,SYR,SYRIAN ARAB REPUBLIC
557989,MASTERCARD,CREDIT,WORLD ELITE,"CITIBANK, N.A.",,https://www.citi.com,AE,ARE,UNITED ARAB EMIRATES
558085,MASTERCARD,DEBIT,BUSINESS,COMMERCIAL BANK OF DUBAI,+97126268400,http://www.cbd.ae,AE,ARE,UNITED ARAB EMIRATES
558219,MASTERCARD,DEBIT,TITANIUM,HOUSING & DEVELOPMENT BANK,,,EG,EGY,EGYPT
558283,MASTERCARD,CREDIT,BUSINESS,FRANSABANK SAL,,,LB,LBN,LEBANON
558319,MASTERCARD,DEBIT,PREPAID,SOCIETE ARABE INTERNATIONALE DE BANQUE,,,EG,EGY,EGYPT
558331,MASTERCARD,CREDIT,BUSINESS,"MAX IT FINANCE, LTD.",,,IL,ISR,ISRAEL
558352,MASTERCARD,CREDIT,BUSINESS,CAPITAL BANK OF JORDAN,,,JO,JOR,JORDAN
558361,MASTERCARD,CREDIT,EXECUTIVE BUSINESS,JORDAN AHLI BANK,+96265007777,http://www.ahli.com,JO,JOR,JORDAN
558500,MASTERCARD,DEBIT,PREPAID GOLD PAYROLL,CREDIT CARD SERVICES JORDAN,,,JO,JOR,JORDAN
558563,MASTERCARD,DEBIT,PREPAID RELOADABLE,RIYAD BANK,,http://www.riyadbank.com,SA,SAU,SAUDI ARABIA
558587,MASTERCARD,DEBIT,PLATINUM,ARAB AFRICAN INTERNATIONAL BANK,+20224886679,http://www.aaib.com,EG,EGY,EGYPT
558592,MASTERCARD,CREDIT,CORPORATE,EMIRATES NBD,+971800456,http://www.emiratesnbd.com,AE,ARE,UNITED ARAB EMIRATES
558597,MASTERCARD,CREDIT,BUSINESS,NETWORK INTERNATIONAL LLC,,,AE,ARE,UNITED ARAB EMIRATES
558698,MASTERCARD,DEBIT,PREPAID,NATIONAL BANK OF KUWAIT (S.A.K.),,,EG,EGY,EGYPT
558708,MASTERCARD,CREDIT,CORPORATE,HSBC BANK EGYPT,+20235359700,http://www.hsbc.com.eg,EG,EGY,EGYPT
558710,MASTERCARD,CREDIT,CORPORATE,HSBC BANK EGYPT,+20235359700,http://www.hsbc.com.eg,EG,EGY,EGYPT
558711,MASTERCARD,CREDIT,CORPORATE,HSBC BANK EGYPT,+20235359700,http://www.hsbc.com.eg,EG,EGY,EGYPT
558712,MASTERCARD,CREDIT,CORPORATE,HSBC BANK EGYPT,+20235359700,http://www.hsbc.com.eg,EG,EGY,EGYPT
558724,MASTERCARD,CREDIT,CORPORATE,"CITIBANK, N.A.",,https://www.citi.com,AE,ARE,UNITED ARAB EMIRATES
558750,MASTERCARD,DEBIT,PREPAID,ARAB FINANCIAL SERVICES COMPANY B.S.C. (C),,,BH,BHR,BAHRAIN
558802,MASTERCARD,CREDIT,CORPORATE EXECUTIVE,"CITIBANK, N.A.",,https://www.citi.com,AE,ARE,UNITED ARAB EMIRATES
558811,MASTERCARD,CREDIT,CORPORATE EXECUTIVE,QATAR NATIONAL BANK,+97444622724,http://www.qnb.com.qa,QA,QAT,QATAR
558820,MASTERCARD,CREDIT,STANDARD,FRANSABANK SAL,,,LB,LBN,LEBANON
558823,MASTERCARD,DEBIT,PREPAID RELOADABLE,RIYAD BANK,,http://www.riyadbank.com,SA,SAU,SAUDI ARABIA
558833,MASTERCARD,CREDIT,CORPORATE EXECUTIVE,QATAR NATIONAL BANK,+97444622724,http://www.qnb.com.qa,QA,QAT,QATAR
558842,MASTERCARD,CREDIT,CORPORATE WORLD,QATAR NATIONAL BANK,+97444622724,http://www.qnb.com.qa,QA,QAT,QATAR
558848,MASTERCARD,DEBIT,PLATINUM,ALAWWAL BANK,,,SA,SAU,SAUDI ARABIA
558854,MASTERCARD,CREDIT,EXECUTIVE BUSINESS,ALAWWAL BANK,,,SA,SAU,SAUDI ARABIA
558856,MASTERCARD,CREDIT,WORLD,ARAB FINANCIAL SERVICES COMPANY B.S.C. (C),,,BH,BHR,BAHRAIN
558871,MASTERCARD,CREDIT,CORPORATE,HSBC BANK MIDDLE EAST,+97142241000,http://www.hsbc.ae,AE,ARE,UNITED ARAB EMIRATES
558872,MASTERCARD,CREDIT,CORPORATE,HSBC BANK MIDDLE EAST,+97142241000,http://www.hsbc.ae,AE,ARE,UNITED ARAB EMIRATES
558873,MASTERCARD,CREDIT,CORPORATE WORLD,QATAR NATIONAL BANK,+97444622724,http://www.qnb.com.qa,QA,QAT,QATAR
558875,MASTERCARD,CREDIT,WORLD BUSINESS,QATAR NATIONAL BANK,+97444622724,http://www.qnb.com.qa,QA,QAT,QATAR
558878,MASTERCARD,CREDIT,CORPORATE EXECUTIVE,QATAR NATIONAL BANK,+97444622724,http://www.qnb.com.qa,QA,QAT,QATAR
558883,MASTERCARD,CREDIT,EXECUTIVE BUSINESS,NATIONAL BANK OF KUWAIT (S.A.K.),,,KW,KWT,KUWAIT
558889,MASTERCARD,DEBIT,GOLD,NETWORK INTERNATIONAL LLC,,,AE,ARE,UNITED ARAB EMIRATES
558947,MASTERCARD,CREDIT,EXECUTIVE BUSINESS,ALIZZ ISLAMIC BANK SAOG,,,OM,OMN,OMAN
558969,MASTERCARD,CREDIT,STANDARD,CAIRO AMMAN BANK PLC,,,PS,PSE,"PALESTINIAN TERRITORY, OCCUPIED"
559071,MASTERCARD,DEBIT,BUSINESS,NATIONAL BANK OF OMAN (SAOG),,,OM,OMN,OMAN
559093,MASTERCARD,DEBIT,PREPAID PLATINUM TRAVEL,"IRAQ ELECTRONIC GATE FOR FINANCIAL SERVICES CO, LTD.",,,IQ,IRQ,IRAQ
559163,MASTERCARD,CREDIT,WORLD,FINANCE HOUSE L.L.C.,,,AE,ARE,UNITED ARAB EMIRATES
559189,MASTERCARD,DEBIT,STANDARD,"IRAQ ELECTRONIC GATE FOR FINANCIAL SERVICES CO, LTD.",,,IQ,IRQ,IRAQ
559234,MASTERCARD,CREDIT,CORPORATE WORLD,ABU DHABI COMMERCIAL BANK,+97126962222,http://www.adcb.com,AE,ARE,UNITED ARAB EMIRATES
559254,MASTERCARD,CREDIT,BUSINESS,ABU DHABI ISLAMIC BANK,,http://www.adib.ae,EG,EGY,EGYPT
559286,MASTERCARD,DEBIT,PREPAID PLATINUM TRAVEL,NATIONAL BANK OF KUWAIT (S.A.K.),,,KW,KWT,KUWAIT
559303,MASTERCARD,CREDIT,WORLD,CSCBANK SAL,,,LB,LBN,LEBANON
559307,MASTERCARD,CREDIT,WORLD,QATAR NATIONAL BANK,,http://www.qnb.com.qa,KW,KWT,KUWAIT
559308,MASTERCARD,CREDIT,WORLD,QATAR NATIONAL BANK,,http://www.qnb.com.qa,OM,OMN,OMAN
559310,MASTERCARD,CREDIT,WORLD ELITE,QATAR NATIONAL BANK,+97444622724,http://www.qnb.com.qa,QA,QAT,QATAR
559315,MASTERCARD,CREDIT,WORLD,CSCBANK SAL,,,LB,LBN,LEBANON
559320,MASTERCARD,CREDIT,WORLD,GULF BANK K.S.C.,,http://www.gulfbank.com,KW,KWT,KUWAIT
559322,MASTERCARD,CREDIT,WORLD ELITE,RIYAD BANK,,http://www.riyadbank.com,SA,SAU,SAUDI ARABIA
559324,MASTERCARD,CREDIT,WORLD,COMMERCIAL BANK OF KUWAIT S.A.K.,,,KW,KWT,KUWAIT
559328,MASTERCARD,CREDIT,WORLD,MAWARID FINANCE PJSC,,,AE,ARE,UNITED ARAB EMIRATES
559349,MASTERCARD,CREDIT,WORLD,ABU DHABI COMMERCIAL BANK,+97126962222,http://www.adcb.com,AE,ARE,UNITED ARAB EMIRATES
559357,MASTERCARD,CREDIT,WORLD BUSINESS,COMMERCIAL BANK OF QATAR Q.S.C,,,QA,QAT,QATAR
